geolocation_zip_code_prefix,distance_km
12690,827.6561463166566
12615,823.8749191458957
12601,824.3922093072018
12611,824.8202917449712
12702,814.9772949022203
12722,813.603947271093
12712,812.9830324222439
12711,813.3491907199087
12701,814.6921891720398
12710,813.064742149864
12704,813.9929237286949
12721,813.3245516084277
12730,815.2061867522983
12705,814.2213646170271
12760,814.5416323184811
12703,814.8758648757394
12720,813.6222970363237
12723,813.9971523789553
12870,846.5213396706645
12800,818.5000949903895
12850,853.0145511319671
12830,837.3368220015086
12820,825.8537989101972
12940,824.5326427834724
12903,806.5187525531703
12955,826.0082056483991
12900,807.6863739560291
12916,810.1928952597157
12970,822.0940267815392
12954,823.0355309240946
12951,825.9719164993593
12917,810.3531461617329
12950,827.7552472747046
12990,792.0448916243776
12942,825.0796930629666
12946,828.6970027787243
12902,807.2621030948793
12914,809.451758378547
12980,810.9685086056527
12944,823.1496070018228
12941,825.3966806486235
12927,803.2155447984173
12945,824.4302345898687
12929,806.8492513432024
12947,827.4855915231941
12913,808.0793960225935
12935,805.0583333182828
12926,804.4993580951127
12908,805.1388063215379
12922,802.0724333416815
12906,805.9876138036561
12948,835.4192397257892
12949,828.2594615631855
12904,806.3682849763052
12910,806.5805836032279
12912,806.6249417671788
12960,835.0773574354517
12943,826.3833072603592
12952,828.2017931590785
12995,787.8780115772732
12919,809.0616163111459
12924,814.685372656077
12930,789.2323122354201
12918,808.3913320067801
12953,821.7046443960838
13023,793.21993690812
13070,792.7358185077796
13045,796.8233528451553
13091,790.13666891958
13035,794.2529897744218
13073,791.2200837472641
13041,795.2728499266002
13087,788.2831524321151
13092,792.7137217174693
13015,793.6140524462946
13067,787.2777858615227
13025,793.8839333279864
13085,781.3207757019417
13061,793.5433394298269
13020,793.4104188129884
13058,797.5861582952562
13044,799.6100082510608
13052,800.9236740460813
13064,791.4974372781728
13059,797.6385129122712
13040,796.2907043725234
13010,794.1572276988314
13024,792.3195812036064
13030,796.5661678404502
13088,787.9492398429642
13050,796.5289366343187
13097,787.9886566991213
13043,797.2998155726858
13034,794.2034591413818
13082,785.1656546566626
13084,784.1179558117306
13080,787.8516715976349
13098,784.9329830812147
13060,797.6297538753275
13031,795.0879912240731
13056,801.9818833312869
13026,795.1067882926276
13032,794.2625205346092
13033,793.9263074620613
13069,786.049417897673
13053,808.2672116417122
13075,791.1165621667162
13096,796.6974683391621
13013,794.6758997611121
13090,792.3554053006135
13054,802.3926348383861
13076,791.6591657651662
13083,782.8446047958686
13051,800.2385557718507
13036,795.3401104126908
13012,794.5771256937081
13086,786.7124709296942
13068,788.517698681696
13057,800.2252318708721
13081,789.0790649769195
13065,791.9899298946456
13063,792.6749697188244
13042,796.9021753841
13077,791.5921651598952
13049,800.8122729080196
13046,798.1690757793971
13099,777.6428742444551
13055,797.9966094588428
13160,754.6887891642778
13184,787.6003275717528
13186,790.5303997548588
13148,780.4030339251398
13178,780.697191524613
13157,762.4012233119371
13187,792.9917718046729
13150,762.140735158743
13190,796.3844343096137
13142,778.8040525926172
13185,792.5954805732159
13155,762.6257058782181
13146,773.3135225408123
13105,793.3987795083802
13140,777.1332850623264
13179,782.6037953501049
13170,783.3423882390185
13181,784.8904734106965
13145,773.6976467659596
13171,783.8527218348956
13180,782.6194008280798
13188,790.8951216214932
13174,781.4573312970485
13104,789.736080706329
13177,782.134814976643
13183,785.1992421939306
13173,779.1061381012822
13175,781.6844958733222
13100,796.2865417244276
13152,762.9370021844683
13106,792.9447770618696
13141,782.0156085225642
13172,781.6030276738987
13165,746.2070105448042
13101,794.2746622001381
13154,762.6380698993697
13108,794.0124323207605
13107,791.4411559727045
13189,787.9375428304743
13144,776.8289386496502
13176,791.2712372996358
13147,774.1231671446952
13253,807.1340942513799
13283,806.475297957622
13210,830.814492042815
13276,803.3511487250112
13208,827.4755898914314
13221,827.844855856782
13284,808.4783609872148
13280,809.403854810836
13212,822.1924014235109
13290,814.6390369406605
13287,810.4668730097304
13274,801.3238368394622
13270,802.4502411737024
13207,828.1449892867046
13216,823.6477718586563
13219,827.6989152178271
13218,827.5450231572265
13205,834.5497711965063
13203,831.35126839091
13211,825.8467115858386
13272,799.1486313780325
13277,804.732214537382
13206,830.0648991906049
13240,818.9485205293081
13213,822.3282029763647
13273,799.6258755883217
13238,834.4757045162074
13225,831.5749698896288
13257,806.6352399072348
13260,793.3746980904913
13232,831.2419591308353
13289,809.4373190620774
13209,826.1270733751235
13275,803.8229277647063
13285,809.1508511219214
13202,829.5457141165148
13214,822.4204670372759
13295,821.9465677838587
13233,828.8634128174277
13201,827.9439532412887
13278,805.9498288452203
13223,831.4160086344929
13236,831.3201386651871
13256,809.2948281703349
13254,808.5119579839203
13252,803.893370819798
13222,829.1659936155487
13215,825.9788275681695
13224,832.161949062151
13251,806.1128106080076
13231,829.9956482726999
13255,809.690913728014
13271,800.9626190490263
13288,811.7248759133129
13279,805.7978676804407
13230,830.909683477768
13220,830.9036706860883
13226,834.8733911078309
13250,807.944357152192
13282,810.5995509842463
13234,831.7114510076968
13286,810.5774322506087
13281,859.2582777078192
13347,818.1226476723347
13360,801.7200249409559
13323,827.1754383753799
13309,833.0142087027407
13313,828.5363301332656
13385,778.479730488198
13310,832.6427151849615
13380,777.6881643113329
13308,844.3792003397855
13346,815.2167236741833
13330,812.5561371326987
13329,821.728574734667
13331,812.1306146245612
13304,832.7333827628405
13315,836.5574147814112
13339,813.0849100988328
13322,823.6718992822161
13327,821.2290071183004
13334,812.0726472180204
13324,824.6112434852511
13336,810.7124428896979
13301,830.4781067840448
13300,831.8516135808992
13335,811.1532796564999
13343,814.1177357536685
13320,823.9539708961898
13305,833.5867912223663
13348,816.6613275641033
13332,810.0733359782238
13387,777.3844587092734
13350,806.3322153763938
13344,814.9547851202825
13370,802.6943194307458
13386,779.8332941636808
13390,783.2461045824779
13333,810.0524244304405
13311,831.2122179605825
13345,813.3577078702349
13337,810.1814128304678
13382,780.0410392345107
13318,832.0455645917674
13306,834.282416931953
13340,814.3329122048567
13338,812.8084205785966
13321,823.0181294411179
13312,829.8886624008343
13349,816.4624225661285
13341,815.5574096422348
13375,792.3256153273696
13326,823.5108435187026
13328,822.0862244582314
13302,831.3364008372901
13389,776.596406422627
13342,818.9278961972578
13355,1064.4360507046229
13319,836.2186221009092
13388,776.4685282387798
13381,779.818515286051
13468,774.4197411198252
13482,754.07945843573
13416,768.2564416902106
13450,774.6038541255233
13419,769.5221519947694
13469,769.508931488785
13453,771.891423555777
13413,762.9739857133102
13411,763.2822047830679
13454,773.1470329815082
13467,777.2355304708406
13480,753.0426109105936
13440,782.9926613707024
13401,772.8231521594827
13481,757.053548553433
13473,772.031634632317
13403,769.5164196380306
13474,768.7184974885201
13409,763.8230683703986
13484,750.3315411190258
13418,769.8295109224258
13422,772.3576829470503
13465,773.6666769034954
13405,768.4009225262552
13420,771.2869556737154
13471,770.9855555616141
13455,771.1035110133471
13472,771.0200099436496
13400,770.3210249792606
13457,775.6447935692855
13490,742.4092656078478
13456,774.8849201511114
13460,777.6260650113957
13485,751.1555509726156
13412,765.7824271300478
13483,753.1305359522229
13495,755.0794979960322
13451,773.261806595933
13424,772.1270944775105
13423,771.392347905699
13402,771.8681316060304
13408,763.2141800837666
13486,753.7324841732651
13466,774.4145510033646
13477,773.7396402756822
13426,772.4689913565886
13417,771.716287101321
13470,770.5064221469765
13478,772.8516304127656
13458,776.2426236226983
13406,764.2478827657403
13425,773.1426146227988
13414,766.7688222258166
13487,754.8838468084585
13476,774.2456623683202
13475,769.658621185435
13421,774.3529750632433
13432,763.5808144278067
13428,771.0660585660698
13479,775.3868849692817
13427,771.7129996881215
13452,771.3723592585146
13459,771.8211810864161
13415,767.6230805839658
13433,752.3260478920109
13500,734.0347033061603
13563,688.6729994959333
13537,736.9209708615655
13560,689.7667835064441
13502,736.9195761570576
13510,740.2819417974588
13574,691.9370977818762
13505,732.9585683924546
13506,735.2541380152236
13571,692.2358850956348
13569,690.0665735718192
13504,731.942886780043
13530,716.2282562157114
13564,688.3332142864411
13561,690.1520534647137
13503,734.1851102092792
13515,744.2008930020573
13570,692.0557965394335
13565,685.1117882505464
13566,688.567353408251
13580,696.0883089348795
13575,692.1944780657548
13568,690.4178370956621
13501,737.9950999509647
13562,689.0216568371434
13572,693.1328217073293
13520,750.146814045101
13567,688.5134734771976
13573,695.6346543166075
13590,701.85888453464
13540,713.6702681662372
13509,736.9726272198707
13550,703.0367681408811
13525,754.6485603273085
13579,745.8325631692558
13508,735.0222357113707
13507,735.4921680833577
13578,676.7169809207163
13601,730.9500326753039
13606,730.5728198600342
13631,690.8235538109043
13660,674.460879736923
13650,672.1334655615412
13670,656.0810844285522
13615,708.8316116778076
13690,679.9379906591254
13614,710.8383439050249
13612,711.8254136078953
13632,691.1303727615118
13617,711.1959957107827
13607,732.2893116065695
13630,691.2424787094895
13604,727.6300590067965
13610,711.5843963251366
13600,730.5317836913196
13603,730.1217161978944
13635,687.3209528621352
13616,709.5598065596786
13643,683.804250834291
13611,713.3094876110905
13605,729.8565413619565
13609,733.221400822353
13636,689.6873510927564
13633,691.4250170530177
13641,682.5872755401465
13634,690.227645235592
13613,710.9184021697487
13602,731.442481093284
13625,705.0062859847466
13640,684.7865911149395
13638,688.9634946745309
13608,730.6883952806714
13738,637.6021556455894
13720,652.5269318234126
13700,669.7829498908052
13731,637.1841712483027
13770,651.1252492438341
13710,660.7668538253421
13760,642.2886366230307
13734,636.9828594437832
13780,662.7747054665427
13730,636.837398792415
13737,640.2390979044228
13732,635.2922164297648
13736,638.3347166547692
13735,637.3853710950818
13755,620.7481659420005
13715,667.1944589248445
13790,666.6455920311271
13750,634.1540398889132
13733,636.475440192387
13705,683.106055868619
13739,637.0174538405191
13707,688.0951444627487
13820,771.3054081399608
13880,679.6003589564554
13840,735.7673758104097
13830,763.1977011970461
13848,732.8590487980173
13845,735.2608434581884
13844,738.162624256058
13875,697.6433027479906
13843,739.7219720442519
13807,740.3638166938165
13800,743.8236997466458
13870,696.4065531893247
13847,735.0344571099374
13825,761.9129346644952
13860,701.627418231442
13835,730.2962236459048
13874,695.3757402514735
13806,740.7561718797673
13876,697.8106599354356
13871,697.3855826445307
13849,726.0543594161701
13801,745.2621584436329
13846,733.266942303949
13842,738.9198345171652
13841,736.2415444447879
13803,745.6947883873308
13817,753.4604214590912
13857,726.3117399464722
13873,693.4518080259461
13802,744.7779169271877
13872,694.4252848092966
13855,725.8856740112082
13805,739.7290377930353
13890,693.278916157467
13877,698.6796412483197
13808,745.5889823048772
13879,685.4599567315416
13804,751.30672594776
13822,772.9586413349775
13895,681.9297303072428
13908,776.9748315600721
13972,745.6835259652676
13960,768.741561011233
13950,758.5430101570976
13940,753.7910033055439
13901,775.7975771088215
13904,777.3488527881833
13900,775.9794837188417
13905,776.6391940160416
13920,777.8504689575686
13930,765.3033336944018
13973,746.8988120578194
13990,719.2887195821413
13970,745.626964432724
13976,744.7174362206777
13975,745.2316674261477
13971,743.9233206280968
13986,742.4706657580546
13902,776.6274543716855
13910,776.4181457706591
13915,772.0248896015505
13974,746.4074568580861
13912,771.0861812111181
13916,770.7269116853774
13995,713.5768260968132
13918,772.3440682951529
13911,772.5219160546038
13919,773.2878750362765
13914,769.7669157629962
13903,776.6787163140815
13917,771.5307247269868
13977,746.5525630612747
13909,776.2085177276286
13988,736.010688867949
13913,768.6457945658648
14025,598.5664444761784
14030,598.4631811881364
14075,594.9343895033398
14093,598.88884802038
14060,592.6283540561868
14020,601.1810775175726
14057,592.8907700625621
14050,596.8366431368498
14095,598.9031636043505
14076,595.0340451144181
14085,596.5952202289606
14010,597.779436754873
14021,601.4547357432202
14080,595.0593618780005
14096,599.8974756480883
14090,597.5802182681646
14056,592.8060536969908
14022,603.025493236899
14026,601.8196377135829
14094,599.5916072758373
14015,597.8232037699463
14055,595.3309144165617
14027,602.6819578854085
14079,595.369082447198
14040,596.84166811996
14091,598.9102457911088
14031,600.031807213247
14066,591.573561752899
14024,601.248667784582
14051,596.9513749568438
14070,590.8435829974973
14098,602.8566752266732
14071,590.5421657062263
14062,591.2370100281698
14077,590.9906447830393
14061,591.9764523083163
14065,592.7490187221512
14092,597.375186278245
14078,593.0488545676077
14033,598.4130203481752
14072,587.7233226390971
14097,601.2294432437858
14073,588.5258034412624
14001,597.3900511771318
14032,598.2034071189366
14164,591.1334579231966
14166,592.1328147697931
14160,592.3645820420089
14150,602.7408947749003
14177,591.4200559950315
14180,581.6091140366087
14161,591.3889233134204
14140,615.3245092125867
14110,598.4761500073774
14176,594.6203206180053
14171,594.7781234583913
14179,586.0583052986982
14115,632.7096447313326
14165,590.1158951469288
14170,592.8732086773811
14178,590.9995430811357
14120,604.242515107821
14169,593.2675111488236
14175,593.1340926350271
14173,595.9271419098769
14141,616.1165501871068
14185,566.6210656495955
14151,600.675821749581
14240,611.5050026161475
14210,639.5587893441838
14200,631.6793451589883
14270,634.8821839445025
14230,613.7060222782442
14260,614.2546652672706
14250,612.3068058576135
14220,604.3461038663565
14390,593.7814109706526
14340,576.7898563720765
14305,566.1374899993436
14300,566.27128193213
14350,582.4560654306571
14312,569.7545464722908
14315,567.9387560465713
14307,567.8212027000635
14400,528.9221915722869
14407,525.4205293687396
14450,502.62132803246544
14409,526.5144712369961
14405,526.0623391310543
14490,478.9263487024103
14408,525.812832038197
14412,532.9924126909201
14403,530.7554010558533
14406,528.4647999215179
14440,533.2910287460236
14401,528.7935295662068
14402,528.6329155230612
14404,533.3279664308594
14460,514.4924663127771
14415,542.5941447578822
14470,497.0529620753005
14420,543.0803752326366
14445,519.5123267830274
14430,535.7785248265932
14410,526.0477687750365
14540,471.9678510243382
14500,502.43167357521867
14530,488.13332260253026
14550,476.63201044492473
14570,489.29665158470726
14580,515.2461794937195
14505,494.35582395076005
14590,869.5551947310723
14610,514.8578540794479
14600,531.4495379332445
14640,549.0628045453454
14620,546.5177052172527
14680,580.9125758147496
14660,551.446944417703
14670,548.0576163458294
14690,585.145104837746
14783,535.263925193593
14786,532.7782414963114
14780,532.7618719987847
14700,584.7996757934267
14784,535.6474526273864
14706,574.8200740656116
14711,573.294854095533
14708,573.0418554492894
14740,565.4457380779305
14790,504.81345989104153
14795,493.45097706828784
14709,572.9689391798157
14781,530.4596516285076
14701,574.7366670428586
14720,592.8954456417952
14750,579.735667706922
14730,572.6316666956349
14770,550.8646928202633
14735,564.717374858673
14710,572.8485928197234
14725,596.8600221344008
14702,577.1380879543734
14745,556.2338878399244
14760,579.4907657208445
14775,545.6335372928711
14707,573.4378760437828
14785,535.1323569703871
14718,581.1874201903698
14765,588.0747477164728
14787,532.4414882137137
14704,576.6098373394435
14716,584.3737907454314
14715,586.4335444897565
14733,572.3177494475592
14789,542.3575411761021
14713,571.9571122192218
14810,664.4525975167695
14801,665.5279149397417
14813,673.189318126591
14875,607.2138643970852
14825,653.7752710749897
14870,607.2800195943342
14860,598.4463647176287
14804,663.4500491437875
14802,662.5005656276205
14876,605.8241384085032
14882,606.8986254481229
14815,683.608432299954
14811,664.7891220351814
14807,666.8647737914279
14803,667.4986928591005
14890,608.6645141032736
14808,668.1629195909934
14883,606.2409397836681
14887,607.746061344865
14805,660.921298526384
14820,659.1708193554607
14830,643.0471206006117
14800,667.7530256471442
14806,662.2886882211923
14840,618.7178822926015
14850,618.6248127860807
14871,608.653778205285
14896,610.7754414006338
14835,634.6129667882517
14892,597.8991487800804
14809,660.3618203571394
14884,604.7690259620863
14940,669.4197499474833
14900,650.020024967814
14960,643.5593180124741
14910,663.3165858849991
14920,668.3274678373733
14990,628.5697320511171
14904,640.0267304576737
14955,657.0640991149138
14930,689.9377023435504
14980,637.1926749285683
14935,694.2494479050856
14907,633.869406029337
14915,566.0656363251572
15041,577.245154465405
15015,578.7079519399296
15051,586.5591314933235
15025,577.0929479055204
15042,577.005464693787
15047,572.6111982389101
15057,574.5994416988176
15085,580.5110136489925
15053,573.4240934923581
15076,578.99874091888
15077,581.4806220317017
15050,574.2567022723343
15010,577.7912086456024
15046,574.1354027710418
15091,581.6906984167124
15061,575.6450899663023
15043,575.4838500879188
15045,573.7008123374195
15092,581.3015097082422
15090,579.9496813472316
15060,575.8186653784383
15056,572.8474488028706
15014,578.2786966157214
15075,578.1617574672264
15062,578.6827352994203
15081,580.7546795239422
15054,573.6457277684976
15070,577.7672601623277
15055,575.2987383841804
15030,575.4482554591451
15013,578.0976330246544
15084,579.81284464997
15082,583.5080914767346
15093,583.0887694029097
15040,577.4922188256269
15080,579.6273502698097
15035,577.9692118257176
15020,579.3088659370356
15044,575.3194473245429
15086,581.6898123914056
15063,576.8035254493989
15052,571.8193794944342
15038,585.7173932947221
15048,582.3194012441916
15064,572.5428320359349
15130,580.632456031017
15104,581.739345792806
15150,583.32185061811
15170,565.672966033504
15120,589.2095493415554
15155,591.5700336116623
15115,591.8676319927106
15180,579.0834133198554
15110,571.0512720603339
15190,587.7149156375168
15137,582.4211247656934
15140,575.6584326599926
15105,601.9661446045036
15160,589.1092957942619
15102,564.3326082383982
15145,554.6868796548523
15108,562.2052555216663
15154,573.6808773315654
15133,580.5619990382265
15195,587.7617255768731
15138,582.5932362139943
15131,582.2333087689774
15132,581.4490008610811
15135,581.4165358970952
15250,602.2458322160484
15200,612.3853523401011
15290,630.4100357732647
15280,616.9058448299475
15270,595.8176570641375
15220,623.1927597080661
15240,600.8708314957523
15230,630.1246322868811
15275,606.0046923747323
15260,618.2185767663372
15265,625.0338447412042
15225,625.8208359146305
15210,603.0783811198636
15215,745.8768800772789
15285,623.2882437714173
15370,634.6716502943476
15385,627.7295284935208
15390,657.8410211990661
15300,596.7074147119607
15350,609.7795004270853
15310,590.9623765091992
15320,590.7793889315207
15330,604.9081978418878
15340,613.5223208861496
15315,583.2399310385373
15380,616.8300248574777
15360,628.5689412482571
15355,611.6904089186289
15313,607.8629598038477
15397,657.7946818990773
15367,850.7110174904255
15490,495.75716169792275
15400,557.5537999351004
15495,500.8277596383969
15460,522.2560000037515
15440,546.2985712058994
15470,534.4682962227068
15450,553.4552635872434
15420,533.6077169584106
15480,510.8522359666086
15430,538.7369052891701
15410,572.1988898338489
15425,583.8434397757275
15417,873.4369645781372
15405,556.6325574070444
15520,562.0919439803835
15570,519.5442543097951
15503,554.9714148357824
15530,555.4639289540759
15560,522.0066852427351
15501,558.824683977696
15502,556.5439219803974
15500,556.999970671642
15505,557.5752664203562
15550,535.6479907686714
15515,557.3154882774965
15504,555.9954700090641
15545,1167.8102620361708
15580,514.1651929960135
15525,546.9290792209798
15540,544.4276096438931
15506,558.5146142306179
15507,556.977668657251
15600,556.4349780520898
15601,557.2911727719143
15685,534.3078990860175
15625,559.6275609577451
15690,527.7029068437236
15650,563.1720305418761
15680,539.9242092929861
15630,545.8303153071844
15620,540.0767113551562
15640,571.9265920426462
15608,555.8065753462239
15670,537.3689458889685
15603,555.5732969480247
15612,555.4284023221282
15617,555.4283924788637
15607,554.877174348494
15610,555.6073447454091
15604,557.391437008047
15770,583.6119226174216
15760,571.7447638405632
15707,566.9145611846637
15775,585.1191140698437
15704,570.2258014303757
15720,594.4790775924796
15700,568.9980445131773
15713,558.7603719745906
15703,568.8189978636839
15750,556.6236592701028
15755,544.7140547702422
15765,580.7063843424381
15768,574.4219891862872
15708,567.3351693103851
15735,604.077202385407
15785,573.2975956959536
15790,585.0173994061317
15715,590.9808824081744
15710,585.4156532723249
15780,572.6006433573524
15706,569.2833052970112
15740,553.2010064281001
15730,599.7954223085381
15745,555.3065404769903
15748,543.8773927430378
15763,568.0630116113016
15718,584.0289417910734
15773,601.878018106571
15830,606.247859502935
15850,617.546224648574
15840,623.5592802314713
15800,603.6267690087617
15825,585.9798765388063
15880,584.9512183661544
15801,603.4269779265298
15802,603.9587484287869
15804,600.7753143358599
15870,595.5744484974601
15828,594.4061104177453
15895,585.6750001864133
15806,602.0364473384617
15885,586.3621733367856
15808,603.0727951990076
15810,605.9512163779194
15820,594.1483854444787
15890,586.7084238894306
15803,602.3026766229747
15860,602.8560620240859
15823,609.4670097130246
15807,601.1166029937613
15809,603.5587661247762
15845,619.2416315670516
15805,601.8888793326073
15812,606.0077887090418
15816,604.8836155207997
15813,602.5756022956778
15855,1311.978892850099
15835,616.020568347681
15811,608.6518457788765
15868,602.8831814431621
15960,605.7591743870333
15991,648.2920936020518
15900,626.0199738301733
15990,645.8119213061655
15997,644.5989612239578
15970,630.4147032860752
15910,608.8586964004791
15950,612.0190193407676
15920,601.6034526770854
15995,646.3823220241184
15953,879.7965274997628
15940,612.8391214722235
15996,644.1703733793682
15915,807.5823767422913
15980,637.7087699467054
15930,618.6026557937997
15945,596.9584080342341
15999,641.8802261656742
15993,648.193041268786
15903,627.6793996787409
15905,625.3593901158213
16072,656.8095612416566
16071,657.5920308188878
16015,657.7763474107586
16013,657.5327741622232
16018,658.2409575809858
16021,659.3138505840728
16020,658.7683555857082
16010,657.5088817854601
16057,652.9575100524585
16056,653.6381440240979
16025,657.8756620393633
16076,656.1554021771638
16026,658.7620430334528
16052,653.611653662456
16050,654.7461593364111
16080,651.5261840922684
16074,656.2317026381154
16022,660.5742658565264
16055,654.7467797808279
16012,656.02070146479
16075,654.7889782563967
16011,656.3979602735941
16070,657.1187877808933
16058,653.1345349505322
16023,660.3468494618547
16087,655.797598354908
16016,658.7817640874974
16078,654.2946054046157
16067,654.1345004907956
16130,631.8200780536702
16204,662.2208083125013
16230,701.7095300525917
16200,661.6774684072759
16201,659.62219503109
16210,677.486630148083
16203,660.6160603956349
16250,692.1098962768094
16220,693.8382255175268
16270,664.7228343153795
16290,681.4663852545405
16206,658.9255340296655
16260,664.9789541219235
16202,658.745584766389
16240,702.0862300064929
16207,663.6523838960477
16265,642.0899955878385
16205,663.6763027483673
16280,665.4499878458956
16208,655.4890512447
16303,664.8365289280752
16306,663.9438253831024
16308,662.9398312820143
16300,665.7004177803758
16305,665.5942433600186
16370,668.407114100759
16340,699.8067601410814
16301,664.4653389464511
16360,663.1543081687312
16310,684.3176503393023
16304,666.2819529248097
16350,643.8389825349504
16309,662.1211890137361
16400,680.9835189605188
16401,678.2784149259917
16403,682.3741858511975
16402,679.7559112103664
16430,675.6854407181808
16440,652.1116387219425
16450,698.9087835887137
16480,709.8987656809164
16404,680.1535018923848
16406,678.845367093849
16500,690.6198710334008
16570,698.831909992778
16510,810.4858232690099
16670,716.8888854424622
16660,676.1490104867323
16680,721.5497457990466
16600,705.9188598662208
16650,679.5207253973043
16640,694.4829048541314
16700,671.8912089345058
16750,678.5674318295793
16790,679.5750650085735
16800,680.6792599669567
16880,678.1534547874907
16850,680.1262865528506
16830,862.1900197012972
16900,674.6184925421655
16901,673.0188942287488
16903,675.3235962596157
16920,677.7112276001523
16980,677.4012439935805
16902,673.84216525549
16950,677.0202755293005
16940,699.6182046320453
16905,671.7306397094942
17030,734.244816173331
17025,731.9400825367878
17010,734.1037840848956
17017,737.1479473249735
17014,735.1311653370317
17047,734.7430708955675
17015,734.8740040958797
17022,729.1980083895955
17055,737.0456420929866
17013,734.0703062338698
17020,732.5610592548056
17012,735.0016021919397
17034,731.5044770235427
17018,737.8413098494141
17050,734.4832002977421
17063,733.5154335786007
17054,737.1514848191972
17021,731.8232156360125
17057,735.6927787786948
17026,730.6334135459751
17032,734.0012578915827
17031,733.5465939281067
17033,735.0329198705266
17051,735.5096800926833
17016,735.9525936287384
17053,737.6121729659357
17067,734.0500275150885
17011,735.1204052029053
17052,735.6759462734534
17024,731.1263467146163
17066,732.7443989415527
17060,733.6417236018167
17065,734.2181426266453
17037,733.4084626426668
17035,732.9025303521462
17064,736.5025834890118
17039,731.0924858233344
17027,730.1857142273318
17056,737.9062833069446
17048,738.3666553133924
17023,729.3050531498932
17160,699.7186908061439
17120,746.9610420691288
17180,686.6733899387059
17190,689.5338766763177
17132,748.5254732386085
17150,768.3765173364403
17123,747.8244064125855
17128,747.5867652242389
17110,732.6866880478673
17170,886.4382081902355
17209,721.9079845704141
17280,730.8973470160798
17213,725.7909033077658
17208,722.5612853371326
17230,719.5166628934485
17207,722.8945245938479
17250,703.4971751242967
17212,725.106199362024
17260,692.4308461868889
17270,715.2206263675268
17290,748.492966021347
17210,723.7361348047981
17240,707.6076877289878
17201,724.0679574729241
17211,724.4026556642436
17203,725.929905677476
17215,720.5020441846635
17205,723.9054032088349
17202,724.492122614901
17204,723.7534213390256
17206,721.2906019220653
17220,732.6234941792786
17288,717.282464211248
17214,721.6309843289322
17285,730.0228223262168
17340,745.1567222016187
17380,720.1325546086172
17350,748.1253245361482
17300,731.1508752513389
17320,735.9171632108781
17360,737.379002912828
17370,751.8497909878976
17310,717.8137868884846
17420,761.4704199611732
17400,735.212458230082
17470,750.7578585298513
17450,741.2396176125529
17410,722.2707157733283
17490,745.522342845418
17480,753.702445958463
17440,769.0259156453589
17430,762.4540269503527
17475,755.2519856877003
17455,747.3622997277524
17498,745.880880121138
17479,750.7920578228975
17405,736.6662287216947
17492,745.5405158442223
17495,745.286073477956
17511,740.1674777623297
17523,747.3564355814278
17550,717.1876658752725
17509,743.3260706655285
17516,743.122906537582
17507,741.6219847775166
17512,736.9695291196275
17501,744.2541857405635
17590,709.2336450935429
17539,742.0582152205112
17520,744.6728488820683
17519,745.0282561665032
17580,738.910724228589
17513,741.5474253561437
17514,740.1004927821776
17504,743.8167904839349
17526,745.5968112044555
17515,742.4462837218288
17522,746.5230328157453
17502,744.3656784585525
17524,745.7080177128687
17500,743.6440145611742
17560,739.862497259502
17505,742.5090133266469
17521,745.4508814877048
17510,741.0024684532416
17506,742.5463280663014
17525,745.6771836190945
17527,744.5610876493997
17570,741.40346330393
17533,745.7027481258338
17540,766.2613910439303
17503,744.8091607053611
17532,744.8819688398154
17607,732.2108665993435
17602,733.0540195411158
17690,741.9193572559677
17650,735.7447343723792
17680,733.0445032679755
17603,734.8475095026006
17670,739.7015791068602
17600,733.828817482519
17601,733.0724125682577
17606,732.5853748945963
17605,734.1523960753825
17630,715.0217636453482
17604,734.8074277374246
17610,731.8998218271489
17625,749.9135983156276
17700,733.7121755148399
17780,734.0154229366235
17740,719.9355088289394
17730,728.6150510677887
17710,747.1334796694708
17760,735.8831324927716
17790,749.8567494931159
17720,717.3025617450825
17800,733.5482148532626
17890,734.9195312693117
17860,730.2307048784478
17870,747.2918976767952
17830,730.6243762016944
17880,734.734385012782
17810,749.0804701881796
17900,738.5898323415182
17920,746.5898969906968
17970,724.6259289562538
17980,744.3519483829558
17930,729.4519351167546
17960,721.3523889921597
17990,738.2623340972925
17940,736.4829567037423
17950,729.1122528634572
17905,943.1810913323014
18044,856.9638579359812
18070,853.4332701864078
18035,856.0816209061688
18020,857.0349446216827
18078,847.9193183502157
18074,850.1277440423128
18072,847.9331062888567
18040,856.4606118879057
18086,850.5775531522672
18043,856.420765239255
18080,854.2337644930886
18076,851.7875960583698
18047,859.2219091838787
18071,852.6248981581749
18050,859.1416461442669
18046,858.0516123108297
18085,852.6836294414924
18017,855.692240954085
18013,855.5924637109624
18087,849.6522785939604
18090,853.1874298518727
18060,855.0562186145223
18030,856.6508653187755
18055,854.5954578056194
18025,858.3609198626534
18053,855.4849310295473
18052,860.1481059241813
18045,857.7152043648471
18081,853.1105965161719
18095,854.9990190187636
18015,855.7426689333239
18075,853.6180976474002
18048,859.7311197839363
18016,856.1096435970021
18057,854.1049634225836
18051,856.7529258435848
18065,853.8849240502366
18077,850.4587353763985
18079,847.8172818688945
18031,857.6300867115124
18010,855.7915635796107
18054,854.7314936554478
18061,855.1445697724372
18066,853.6576686706495
18056,856.2001809537676
18021,856.8193079406179
18022,858.8585651540942
18084,853.622082791364
18023,857.8750511412582
18073,843.827941156968
18120,861.9148882903696
18195,851.841039992992
18143,865.0162008532473
18117,863.8858445558602
